LCLid,tstp,energy(kWh/hh)
MAC000002,5/1/2013 18:30,0.126
MAC000002,5/1/2013 19:00,0.152
MAC000002,5/1/2013 19:30,1.052
MAC000002,5/1/2013 20:00,0.153
MAC000002,5/1/2013 20:30,0.195
MAC000002,5/1/2013 21:00,0.162
MAC000002,5/1/2013 21:30,0.247
MAC000002,5/1/2013 22:00,0.173
MAC000002,5/1/2013 22:30,0.201
MAC000002,5/1/2013 23:00,0.184
MAC000002,5/1/2013 23:30,0.166
MAC000002,5/2/2013 0:00,0.177
MAC000002,5/2/2013 0:30,0.185
MAC000002,5/2/2013 1:00,0.196
MAC000002,5/2/2013 1:30,0.168
MAC000002,5/2/2013 2:00,0.159
MAC000002,5/2/2013 2:30,0.086
MAC000002,5/2/2013 3:00,0.119
MAC000002,5/2/2013 3:30,0.098
MAC000002,5/2/2013 4:00,0.101
MAC000002,5/2/2013 4:30,0.115
MAC000002,5/2/2013 5:00,0.083
MAC000002,5/2/2013 5:30,0.123
MAC000002,5/2/2013 6:00,0.074
MAC000002,5/2/2013 6:30,0.122
MAC000002,5/2/2013 7:00,0.091
MAC000002,5/2/2013 7:30,0.103
MAC000002,5/2/2013 8:00,0.136
MAC000002,5/2/2013 8:30,0.101
MAC000002,5/2/2013 9:00,0.402
MAC000002,5/2/2013 9:30,0.295
MAC000002,5/2/2013 10:00,0.312
MAC000002,5/2/2013 10:30,0.427
MAC000002,5/2/2013 11:00,0.618
MAC000002,5/2/2013 11:30,0.322
MAC000002,5/2/2013 12:00,0.073
MAC000002,5/2/2013 12:30,0.124
MAC000002,5/2/2013 13:00,0.092
MAC000002,5/2/2013 13:30,0.104
MAC000002,5/2/2013 14:00,0.112
MAC000002,5/2/2013 14:30,0.084
MAC000002,5/2/2013 15:00,0.122
MAC000002,5/2/2013 15:30,0.075
MAC000002,5/2/2013 16:00,0.12
MAC000002,5/2/2013 16:30,0.095
MAC000002,5/2/2013 17:00,0.123
MAC000002,5/2/2013 17:30,0.364
MAC000002,5/2/2013 18:00,0.324
MAC000002,5/2/2013 18:30,0.381
MAC000002,5/2/2013 19:00,0.137
MAC000002,5/2/2013 19:30,0.877
MAC000002,5/2/2013 20:00,0.164
MAC000002,5/2/2013 20:30,0.16
MAC000002,5/2/2013 21:00,0.184
MAC000002,5/2/2013 21:30,0.154
MAC000002,5/2/2013 22:00,0.213
MAC000002,5/2/2013 22:30,0.173
MAC000002,5/2/2013 23:00,0.26
MAC000002,5/2/2013 23:30,0.215
MAC000002,5/3/2013 0:00,0.153
MAC000002,5/3/2013 0:30,0.137
MAC000002,5/3/2013 1:00,0.099
MAC000002,5/3/2013 1:30,0.121
MAC000002,5/3/2013 2:00,0.085
MAC000002,5/3/2013 2:30,0.129
MAC000002,5/3/2013 3:00,0.076
MAC000002,5/3/2013 3:30,0.127
MAC000002,5/3/2013 4:00,0.075
MAC000002,5/3/2013 4:30,0.126
MAC000002,5/3/2013 5:00,0.085
MAC000002,5/3/2013 5:30,0.114
MAC000002,5/3/2013 6:00,0.097
MAC000002,5/3/2013 6:30,0.1
MAC000002,5/3/2013 7:00,0.111
MAC000002,5/3/2013 7:30,0.127
MAC000002,5/3/2013 8:00,0.124
MAC000002,5/3/2013 8:30,0.398
MAC000002,5/3/2013 9:00,0.134
MAC000002,5/3/2013 9:30,0.077
MAC000002,5/3/2013 10:00,0.121
MAC000002,5/3/2013 10:30,0.094
MAC000002,5/3/2013 11:00,0.104
MAC000002,5/3/2013 11:30,0.108
MAC000002,5/3/2013 12:00,0.334
MAC000002,5/3/2013 12:30,0.446
MAC000002,5/3/2013 13:00,0.084
MAC000002,5/3/2013 13:30,0.126
MAC000002,5/3/2013 14:00,0.091
MAC000002,5/3/2013 14:30,0.112
MAC000002,5/3/2013 15:00,0.106
MAC000002,5/3/2013 15:30,0.092
MAC000002,5/3/2013 16:00,0.123
MAC000002,5/3/2013 16:30,0.076
MAC000002,5/3/2013 17:00,0.194
MAC000002,5/3/2013 17:30,0.341
MAC000002,5/3/2013 18:00,0.185
MAC000002,5/3/2013 18:30,1.1059999
MAC000002,5/3/2013 19:00,0.196
MAC000002,5/3/2013 19:30,0.209
MAC000002,5/3/2013 20:00,0.155
MAC000002,5/3/2013 20:30,0.187
MAC000002,5/3/2013 21:00,0.137
MAC000002,5/3/2013 21:30,0.205
MAC000002,5/3/2013 22:00,0.175
MAC000002,5/3/2013 22:30,0.185
MAC000002,5/3/2013 23:00,0.163
MAC000002,5/3/2013 23:30,0.159
MAC000002,5/4/2013 0:00,0.192
MAC000002,5/4/2013 0:30,0.148
MAC000002,5/4/2013 1:00,0.167
MAC000002,5/4/2013 1:30,0.086
MAC000002,5/4/2013 2:00,0.123
MAC000002,5/4/2013 2:30,0.098
MAC000002,5/4/2013 3:00,0.105
MAC000002,5/4/2013 3:30,0.114
MAC000002,5/4/2013 4:00,0.089
MAC000002,5/4/2013 4:30,0.127
MAC000002,5/4/2013 5:00,0.076
MAC000002,5/4/2013 5:30,0.125
MAC000002,5/4/2013 6:00,0.087
MAC000002,5/4/2013 6:30,0.112
MAC000002,5/4/2013 7:00,0.104
MAC000002,5/4/2013 7:30,0.094
MAC000002,5/4/2013 8:00,0.122
MAC000002,5/4/2013 8:30,0.116
MAC000002,5/4/2013 9:00,0.124
MAC000002,5/4/2013 9:30,0.426
MAC000002,5/4/2013 10:00,0.301
MAC000002,5/4/2013 10:30,0.307
MAC000002,5/4/2013 11:00,0.299
MAC000002,5/4/2013 11:30,0.499
MAC000002,5/4/2013 12:00,0.257
MAC000002,5/4/2013 12:30,0.198
MAC000002,5/4/2013 13:00,0.073
MAC000002,5/4/2013 13:30,0.125
MAC000002,5/4/2013 14:00,0.089
MAC000002,5/4/2013 14:30,0.11
MAC000002,5/4/2013 15:00,0.109
MAC000002,5/4/2013 15:30,0.091
MAC000002,5/4/2013 16:00,0.13
MAC000002,5/4/2013 16:30,0.172
MAC000002,5/4/2013 17:00,0.33
MAC000002,5/4/2013 17:30,0.339
MAC000002,5/4/2013 18:00,0.338
MAC000002,5/4/2013 18:30,0.328
MAC000002,5/4/2013 19:00,0.917
MAC000002,5/4/2013 19:30,0.21
MAC000002,5/4/2013 20:00,0.149
MAC000002,5/4/2013 20:30,0.199
MAC000002,5/4/2013 21:00,0.172
MAC000002,5/4/2013 21:30,0.152
MAC000002,5/4/2013 22:00,0.248
MAC000002,5/4/2013 22:30,0.169
MAC000002,5/4/2013 23:00,0.21
MAC000002,5/4/2013 23:30,0.195
MAC000002,5/5/2013 0:00,0.29
MAC000002,5/5/2013 0:30,0.216
MAC000002,5/5/2013 1:00,0.16
MAC000002,5/5/2013 1:30,0.167
MAC000002,5/5/2013 2:00,0.115
MAC000002,5/5/2013 2:30,0.117
MAC000002,5/5/2013 3:00,0.092
MAC000002,5/5/2013 3:30,0.124
MAC000002,5/5/2013 4:00,0.078
MAC000002,5/5/2013 4:30,0.129
MAC000002,5/5/2013 5:00,0.075
MAC000002,5/5/2013 5:30,0.126
MAC000002,5/5/2013 6:00,0.09
MAC000002,5/5/2013 6:30,0.11
MAC000002,5/5/2013 7:00,0.105
MAC000002,5/5/2013 7:30,0.094
MAC000002,5/5/2013 8:00,0.121
MAC000002,5/5/2013 8:30,0.089
MAC000002,5/5/2013 9:00,0.155
MAC000002,5/5/2013 9:30,0.389
MAC000002,5/5/2013 10:00,0.119
MAC000002,5/5/2013 10:30,0.111
MAC000002,5/5/2013 11:00,0.103
MAC000002,5/5/2013 11:30,0.173
MAC000002,5/5/2013 12:00,0.082
MAC000002,5/5/2013 12:30,0.13
MAC000002,5/5/2013 13:00,0.597
MAC000002,5/5/2013 13:30,0.615
MAC000002,5/5/2013 14:00,0.12
MAC000002,5/5/2013 14:30,0.091
MAC000002,5/5/2013 15:00,0.129
MAC000002,5/5/2013 15:30,0.098
MAC000002,5/5/2013 16:00,0.109
MAC000002,5/5/2013 16:30,0.232
MAC000002,5/5/2013 17:00,0.173
MAC000002,5/5/2013 17:30,0.118
MAC000002,5/5/2013 18:00,0.188
MAC000002,5/5/2013 18:30,0.111
MAC000002,5/5/2013 19:00,0.28
MAC000002,5/5/2013 19:30,0.94
MAC000002,5/5/2013 20:00,0.19
MAC000002,5/5/2013 20:30,0.166
MAC000002,5/5/2013 21:00,0.21
MAC000002,5/5/2013 21:30,0.186
MAC000002,5/5/2013 22:00,0.209
MAC000002,5/5/2013 22:30,0.167
MAC000002,5/5/2013 23:00,0.179
MAC000002,5/5/2013 23:30,0.158
MAC000002,5/6/2013 0:00,0.184
MAC000002,5/6/2013 0:30,0.167
MAC000002,5/6/2013 1:00,0.191
MAC000002,5/6/2013 1:30,0.111
MAC000002,5/6/2013 2:00,0.131
MAC000002,5/6/2013 2:30,0.088
MAC000002,5/6/2013 3:00,0.131
MAC000002,5/6/2013 3:30,0.083
MAC000002,5/6/2013 4:00,0.137
MAC000002,5/6/2013 4:30,0.076
MAC000002,5/6/2013 5:00,0.137
MAC000002,5/6/2013 5:30,0.075
MAC000002,5/6/2013 6:00,0.134
MAC000002,5/6/2013 6:30,0.084
MAC000002,5/6/2013 7:00,0.123
MAC000002,5/6/2013 7:30,0.094
MAC000002,5/6/2013 8:00,0.11
MAC000002,5/6/2013 8:30,0.107
MAC000002,5/6/2013 9:00,0.135
MAC000002,5/6/2013 9:30,0.162
MAC000002,5/6/2013 10:00,0.336
MAC000002,5/6/2013 10:30,0.129
MAC000002,5/6/2013 11:00,0.113
MAC000002,5/6/2013 11:30,0.109
MAC000002,5/6/2013 12:00,0.152
MAC000002,5/6/2013 12:30,0.113
MAC000002,5/6/2013 13:00,0.131
MAC000002,5/6/2013 13:30,0.081
MAC000002,5/6/2013 14:00,0.125
MAC000002,5/6/2013 14:30,0.098
MAC000002,5/6/2013 15:00,0.109
MAC000002,5/6/2013 15:30,0.122
MAC000002,5/6/2013 16:00,0.095
MAC000002,5/6/2013 16:30,0.199
MAC000002,5/6/2013 17:00,0.102
MAC000002,5/6/2013 17:30,0.117
MAC000002,5/6/2013 18:00,0.093
MAC000002,5/6/2013 18:30,0.13
MAC000002,5/6/2013 19:00,0.263
MAC000002,5/6/2013 19:30,0.753
MAC000002,5/6/2013 20:00,0.148
MAC000002,5/6/2013 20:30,0.2
MAC000002,5/6/2013 21:00,0.228
MAC000002,5/6/2013 21:30,0.256
MAC000002,5/6/2013 22:00,0.243
MAC000002,5/6/2013 22:30,0.162
MAC000002,5/6/2013 23:00,0.216
MAC000002,5/6/2013 23:30,0.135
MAC000002,5/7/2013 0:00,0.198
MAC000002,5/7/2013 0:30,0.134
MAC000002,5/7/2013 1:00,0.181
MAC000002,5/7/2013 1:30,0.094
MAC000002,5/7/2013 2:00,0.121
MAC000002,5/7/2013 2:30,0.098
MAC000002,5/7/2013 3:00,0.109
MAC000002,5/7/2013 3:30,0.111
MAC000002,5/7/2013 4:00,0.095
MAC000002,5/7/2013 4:30,0.123
MAC000002,5/7/2013 5:00,0.082
MAC000002,5/7/2013 5:30,0.13
MAC000002,5/7/2013 6:00,0.074
MAC000002,5/7/2013 6:30,0.129
MAC000002,5/7/2013 7:00,0.086
MAC000002,5/7/2013 7:30,0.115
MAC000002,5/7/2013 8:00,0.101
MAC000002,5/7/2013 8:30,0.138
MAC000002,5/7/2013 9:00,0.382
MAC000002,5/7/2013 9:30,0.105
MAC000002,5/7/2013 10:00,0.128
MAC000002,5/7/2013 10:30,0.099
MAC000002,5/7/2013 11:00,0.153
MAC000002,5/7/2013 11:30,0.093
MAC000002,5/7/2013 12:00,0.132
MAC000002,5/7/2013 12:30,0.229
MAC000002,5/7/2013 13:00,0.143
MAC000002,5/7/2013 13:30,0.081
MAC000002,5/7/2013 14:00,0.14
MAC000002,5/7/2013 14:30,0.083
MAC000002,5/7/2013 15:00,0.129
MAC000002,5/7/2013 15:30,0.092
MAC000002,5/7/2013 16:00,0.117
MAC000002,5/7/2013 16:30,0.108
MAC000002,5/7/2013 17:00,0.121
MAC000002,5/7/2013 17:30,0.125
MAC000002,5/7/2013 18:00,0.153
MAC000002,5/7/2013 18:30,0.148
MAC000002,5/7/2013 19:00,1.005
MAC000002,5/7/2013 19:30,0.227
MAC000002,5/7/2013 20:00,0.177
MAC000002,5/7/2013 20:30,0.211
MAC000002,5/7/2013 21:00,0.188
MAC000002,5/7/2013 21:30,0.195
MAC000002,5/7/2013 22:00,0.206
MAC000002,5/7/2013 22:30,0.171
MAC000002,5/7/2013 23:00,0.204
MAC000002,5/7/2013 23:30,0.143
MAC000002,5/8/2013 0:00,0.199
MAC000002,5/8/2013 0:30,0.157
MAC000002,5/8/2013 1:00,0.155
MAC000002,5/8/2013 1:30,0.112
MAC000002,5/8/2013 2:00,0.1
MAC000002,5/8/2013 2:30,0.125
MAC000002,5/8/2013 3:00,0.082
MAC000002,5/8/2013 3:30,0.133
MAC000002,5/8/2013 4:00,0.08
MAC000002,5/8/2013 4:30,0.125
MAC000002,5/8/2013 5:00,0.098
MAC000002,5/8/2013 5:30,0.107
MAC000002,5/8/2013 6:00,0.114
MAC000002,5/8/2013 6:30,0.09
MAC000002,5/8/2013 7:00,0.129
MAC000002,5/8/2013 7:30,0.073
MAC000002,5/8/2013 8:00,0.129
MAC000002,5/8/2013 8:30,0.128
MAC000002,5/8/2013 9:00,0.115
MAC000002,5/8/2013 9:30,0.587
MAC000002,5/8/2013 10:00,0.293
MAC000002,5/8/2013 10:30,0.266
MAC000002,5/8/2013 11:00,0.308
MAC000002,5/8/2013 11:30,0.132
MAC000002,5/8/2013 12:00,0.438
MAC000002,5/8/2013 12:30,0.211
MAC000002,5/8/2013 13:00,0.138
MAC000002,5/8/2013 13:30,0.107
MAC000002,5/8/2013 14:00,0.116
MAC000002,5/8/2013 14:30,0.091
MAC000002,5/8/2013 15:00,0.131
MAC000002,5/8/2013 15:30,0.075
MAC000002,5/8/2013 16:00,0.138
MAC000002,5/8/2013 16:30,0.207
MAC000002,5/8/2013 17:00,0.136
MAC000002,5/8/2013 17:30,0.195
MAC000002,5/8/2013 18:00,0.189
MAC000002,5/8/2013 18:30,0.185
MAC000002,5/8/2013 19:00,0.617
MAC000002,5/8/2013 19:30,0.398
MAC000002,5/8/2013 20:00,0.138
MAC000002,5/8/2013 20:30,0.199
MAC000002,5/8/2013 21:00,0.135
MAC000002,5/8/2013 21:30,0.197
MAC000002,5/8/2013 22:00,0.173
MAC000002,5/8/2013 22:30,0.199
MAC000002,5/8/2013 23:00,0.157
MAC000002,5/8/2013 23:30,0.169
MAC000002,5/9/2013 0:00,0.173
MAC000002,5/9/2013 0:30,0.154
MAC000002,5/9/2013 1:00,0.183
MAC000002,5/9/2013 1:30,0.148
MAC000002,5/9/2013 2:00,0.175
MAC000002,5/9/2013 2:30,0.08
MAC000002,5/9/2013 3:00,0.129
MAC000002,5/9/2013 3:30,0.09
MAC000002,5/9/2013 4:00,0.114
MAC000002,5/9/2013 4:30,0.105
MAC000002,5/9/2013 5:00,0.099
MAC000002,5/9/2013 5:30,0.117
MAC000002,5/9/2013 6:00,0.084
MAC000002,5/9/2013 6:30,0.126
MAC000002,5/9/2013 7:00,0.073
MAC000002,5/9/2013 7:30,0.165
MAC000002,5/9/2013 8:00,0.088
MAC000002,5/9/2013 8:30,0.464
MAC000002,5/9/2013 9:00,0.128
MAC000002,5/9/2013 9:30,0.091
MAC000002,5/9/2013 10:00,0.128
MAC000002,5/9/2013 10:30,0.078
MAC000002,5/9/2013 11:00,0.491
MAC000002,5/9/2013 11:30,0.08
MAC000002,5/9/2013 12:00,0.121
MAC000002,5/9/2013 12:30,0.094
MAC000002,5/9/2013 13:00,0.106
MAC000002,5/9/2013 13:30,0.108
MAC000002,5/9/2013 14:00,0.092
MAC000002,5/9/2013 14:30,0.123
MAC000002,5/9/2013 15:00,0.078
MAC000002,5/9/2013 15:30,0.126
MAC000002,5/9/2013 16:00,0.077
MAC000002,5/9/2013 16:30,0.122
MAC000002,5/9/2013 17:00,0.156
MAC000002,5/9/2013 17:30,0.241
MAC000002,5/9/2013 18:00,0.342
MAC000002,5/9/2013 18:30,0.243
MAC000002,5/9/2013 19:00,1.166
MAC000002,5/9/2013 19:30,0.149
MAC000002,5/9/2013 20:00,0.192
MAC000002,5/9/2013 20:30,0.161
MAC000002,5/9/2013 21:00,0.217
MAC000002,5/9/2013 21:30,0.176
MAC000002,5/9/2013 22:00,0.203
MAC000002,5/9/2013 22:30,0.18
MAC000002,5/9/2013 23:00,0.16
MAC000002,5/9/2013 23:30,0.195
MAC000002,5/10/2013 0:00,0.151
MAC000002,5/10/2013 0:30,0.196
MAC000002,5/10/2013 1:00,0.118
MAC000002,5/10/2013 1:30,0.135
MAC000002,5/10/2013 2:00,0.086
MAC000002,5/10/2013 2:30,0.116
MAC000002,5/10/2013 3:00,0.102
MAC000002,5/10/2013 3:30,0.1
MAC000002,5/10/2013 4:00,0.116
MAC000002,5/10/2013 4:30,0.086
MAC000002,5/10/2013 5:00,0.125
MAC000002,5/10/2013 5:30,0.074
MAC000002,5/10/2013 6:00,0.125
MAC000002,5/10/2013 6:30,0.085
MAC000002,5/10/2013 7:00,0.113
MAC000002,5/10/2013 7:30,0.101
MAC000002,5/10/2013 8:00,0.114
MAC000002,5/10/2013 8:30,0.137
MAC000002,5/10/2013 9:00,0.427
MAC000002,5/10/2013 9:30,0.149
MAC000002,5/10/2013 10:00,0.085
MAC000002,5/10/2013 10:30,0.111
MAC000002,5/10/2013 11:00,0.101
MAC000002,5/10/2013 11:30,0.093
MAC000002,5/10/2013 12:00,0.281
MAC000002,5/10/2013 12:30,0.252
MAC000002,5/10/2013 13:00,1.3430001
MAC000002,5/10/2013 13:30,1.398
MAC000002,5/10/2013 14:00,0.536
MAC000002,5/10/2013 14:30,0.291
MAC000002,5/10/2013 15:00,0.331
MAC000002,5/10/2013 15:30,0.29
MAC000002,5/10/2013 16:00,0.347
MAC000002,5/10/2013 16:30,0.339
MAC000002,5/10/2013 17:00,0.327
MAC000002,5/10/2013 17:30,0.414
MAC000002,5/10/2013 18:00,0.273
MAC000002,5/10/2013 18:30,0.17
MAC000002,5/10/2013 19:00,0.741
MAC000002,5/10/2013 19:30,0.232
MAC000002,5/10/2013 20:00,0.174
MAC000002,5/10/2013 20:30,0.248
MAC000002,5/10/2013 21:00,0.192
MAC000002,5/10/2013 21:30,0.251
MAC000002,5/10/2013 22:00,0.202
MAC000002,5/10/2013 22:30,0.222
MAC000002,5/10/2013 23:00,0.19
MAC000002,5/10/2013 23:30,0.214
MAC000002,5/11/2013 0:00,0.206
MAC000002,5/11/2013 0:30,0.198
MAC000002,5/11/2013 1:00,0.215
MAC000002,5/11/2013 1:30,0.184
MAC000002,5/11/2013 2:00,0.153
MAC000002,5/11/2013 2:30,0.08
MAC000002,5/11/2013 3:00,0.128
MAC000002,5/11/2013 3:30,0.083
MAC000002,5/11/2013 4:00,0.121
MAC000002,5/11/2013 4:30,0.096
MAC000002,5/11/2013 5:00,0.107
MAC000002,5/11/2013 5:30,0.108
MAC000002,5/11/2013 6:00,0.093
MAC000002,5/11/2013 6:30,0.121
MAC000002,5/11/2013 7:00,0.077
MAC000002,5/11/2013 7:30,0.125
MAC000002,5/11/2013 8:00,0.073
MAC000002,5/11/2013 8:30,0.123
MAC000002,5/11/2013 9:00,0.127
MAC000002,5/11/2013 9:30,0.109
MAC000002,5/11/2013 10:00,0.287
MAC000002,5/11/2013 10:30,0.297
MAC000002,5/11/2013 11:00,0.329
MAC000002,5/11/2013 11:30,0.277
MAC000002,5/11/2013 12:00,0.324
MAC000002,5/11/2013 12:30,0.094
MAC000002,5/11/2013 13:00,0.122
MAC000002,5/11/2013 13:30,0.105
MAC000002,5/11/2013 14:00,0.326
MAC000002,5/11/2013 14:30,0.26
MAC000002,5/11/2013 15:00,0.326
MAC000002,5/11/2013 15:30,0.355
MAC000002,5/11/2013 16:00,0.325
MAC000002,5/11/2013 16:30,0.279
MAC000002,5/11/2013 17:00,0.099
MAC000002,5/11/2013 17:30,0.224
MAC000002,5/11/2013 18:00,0.568
MAC000002,5/11/2013 18:30,0.239
MAC000002,5/11/2013 19:00,1.092
MAC000002,5/11/2013 19:30,0.188
MAC000002,5/11/2013 20:00,0.184
MAC000002,5/11/2013 20:30,0.199
MAC000002,5/11/2013 21:00,0.187
MAC000002,5/11/2013 21:30,0.179
MAC000002,5/11/2013 22:00,0.201
MAC000002,5/11/2013 22:30,0.18
MAC000002,5/11/2013 23:00,0.201
MAC000002,5/11/2013 23:30,0.137
MAC000002,5/12/2013 0:00,0.189
MAC000002,5/12/2013 0:30,0.176
MAC000002,5/12/2013 1:00,0.139
MAC000002,5/12/2013 1:30,0.098
MAC000002,5/12/2013 2:00,0.093
MAC000002,5/12/2013 2:30,0.11
MAC000002,5/12/2013 3:00,0.079
MAC000002,5/12/2013 3:30,0.117
MAC000002,5/12/2013 4:00,0.069
MAC000002,5/12/2013 4:30,0.118
MAC000002,5/12/2013 5:00,0.074
MAC000002,5/12/2013 5:30,0.114
MAC000002,5/12/2013 6:00,0.086
MAC000002,5/12/2013 6:30,0.1
MAC000002,5/12/2013 7:00,0.098
MAC000002,5/12/2013 7:30,0.085
MAC000002,5/12/2013 8:00,0.109
MAC000002,5/12/2013 8:30,0.111
MAC000002,5/12/2013 9:00,0.117
MAC000002,5/12/2013 9:30,0.4
MAC000002,5/12/2013 10:00,0.153
MAC000002,5/12/2013 10:30,0.283
MAC000002,5/12/2013 11:00,0.321
MAC000002,5/12/2013 11:30,0.343
MAC000002,5/12/2013 12:00,0.296
MAC000002,5/12/2013 12:30,0.361
MAC000002,5/12/2013 13:00,0.791
MAC000002,5/12/2013 13:30,0.312
MAC000002,5/12/2013 14:00,0.131
MAC000002,5/12/2013 14:30,0.076
MAC000002,5/12/2013 15:00,0.321
MAC000002,5/12/2013 15:30,0.333
MAC000002,5/12/2013 16:00,0.341
MAC000002,5/12/2013 16:30,0.35
MAC000002,5/12/2013 17:00,0.308
MAC000002,5/12/2013 17:30,0.224
MAC000002,5/12/2013 18:00,0.575
MAC000002,5/12/2013 18:30,0.857
MAC000002,5/12/2013 19:00,0.645
MAC000002,5/12/2013 19:30,0.474
MAC000002,5/12/2013 20:00,0.407
MAC000002,5/12/2013 20:30,0.47
MAC000002,5/12/2013 21:00,0.437
MAC000002,5/12/2013 21:30,0.343
MAC000002,5/12/2013 22:00,0.187
MAC000002,5/12/2013 22:30,0.199
MAC000002,5/12/2013 23:00,0.201
MAC000002,5/12/2013 23:30,0.184
MAC000002,5/13/2013 0:00,0.225
MAC000002,5/13/2013 0:30,0.138
MAC000002,5/13/2013 1:00,0.188
MAC000002,5/13/2013 1:30,0.114
MAC000002,5/13/2013 2:00,0.127
MAC000002,5/13/2013 2:30,0.122
MAC000002,5/13/2013 3:00,0.108
MAC000002,5/13/2013 3:30,0.109
MAC000002,5/13/2013 4:00,0.093
MAC000002,5/13/2013 4:30,0.153
MAC000002,5/13/2013 5:00,0.076
MAC000002,5/13/2013 5:30,0.127
MAC000002,5/13/2013 6:00,0.08
MAC000002,5/13/2013 6:30,0.146
MAC000002,5/13/2013 7:00,0.097
MAC000002,5/13/2013 7:30,0.101
MAC000002,5/13/2013 8:00,0.149
MAC000002,5/13/2013 8:30,0.475
MAC000002,5/13/2013 9:00,0.128
MAC000002,5/13/2013 9:30,0.091
MAC000002,5/13/2013 10:00,0.12
MAC000002,5/13/2013 10:30,0.128
MAC000002,5/13/2013 11:00,0.108
MAC000002,5/13/2013 11:30,0.546
MAC000002,5/13/2013 12:00,0.139
MAC000002,5/13/2013 12:30,0.157
MAC000002,5/13/2013 13:00,0.075
MAC000002,5/13/2013 13:30,0.133
MAC000002,5/13/2013 14:00,0.081
MAC000002,5/13/2013 14:30,0.123
MAC000002,5/13/2013 15:00,0.094
MAC000002,5/13/2013 15:30,0.109
MAC000002,5/13/2013 16:00,0.105
MAC000002,5/13/2013 16:30,0.101
MAC000002,5/13/2013 17:00,0.175
MAC000002,5/13/2013 17:30,0.101
MAC000002,5/13/2013 18:00,0.124
MAC000002,5/13/2013 18:30,0.117
MAC000002,5/13/2013 19:00,1.0700001
MAC000002,5/13/2013 19:30,0.331
MAC000002,5/13/2013 20:00,0.137
MAC000002,5/13/2013 20:30,0.194
MAC000002,5/13/2013 21:00,0.213
MAC000002,5/13/2013 21:30,0.196
MAC000002,5/13/2013 22:00,0.2
MAC000002,5/13/2013 22:30,0.168
MAC000002,5/13/2013 23:00,0.213
MAC000002,5/13/2013 23:30,0.135
MAC000002,5/14/2013 0:00,0.189
MAC000002,5/14/2013 0:30,0.161
MAC000002,5/14/2013 1:00,0.208
MAC000002,5/14/2013 1:30,0.133
MAC000002,5/14/2013 2:00,0.1
MAC000002,5/14/2013 2:30,0.122
MAC000002,5/14/2013 3:00,0.08
MAC000002,5/14/2013 3:30,0.127
MAC000002,5/14/2013 4:00,0.08
MAC000002,5/14/2013 4:30,0.122
MAC000002,5/14/2013 5:00,0.095
MAC000002,5/14/2013 5:30,0.105
MAC000002,5/14/2013 6:00,0.11
MAC000002,5/14/2013 6:30,0.088
MAC000002,5/14/2013 7:00,0.125
MAC000002,5/14/2013 7:30,0.075
MAC000002,5/14/2013 8:00,0.157
MAC000002,5/14/2013 8:30,0.082
MAC000002,5/14/2013 9:00,0.158
MAC000002,5/14/2013 9:30,0.473
MAC000002,5/14/2013 10:00,0.306
MAC000002,5/14/2013 10:30,0.199
MAC000002,5/14/2013 11:00,0.09
MAC000002,5/14/2013 11:30,0.123
MAC000002,5/14/2013 12:00,0.414
MAC000002,5/14/2013 12:30,0.32
MAC000002,5/14/2013 13:00,0.294
MAC000002,5/14/2013 13:30,0.131
MAC000002,5/14/2013 14:00,0.11
MAC000002,5/14/2013 14:30,0.09
MAC000002,5/14/2013 15:00,0.126
MAC000002,5/14/2013 15:30,0.073
MAC000002,5/14/2013 16:00,0.157
MAC000002,5/14/2013 16:30,0.229
MAC000002,5/14/2013 17:00,0.168
MAC000002,5/14/2013 17:30,0.472
MAC000002,5/14/2013 18:00,0.333
MAC000002,5/14/2013 18:30,0.444
MAC000002,5/14/2013 19:00,0.324
MAC000002,5/14/2013 19:30,0.752
MAC000002,5/14/2013 20:00,0.488
MAC000002,5/14/2013 20:30,0.161
MAC000002,5/14/2013 21:00,0.202
MAC000002,5/14/2013 21:30,0.184
MAC000002,5/14/2013 22:00,0.228
MAC000002,5/14/2013 22:30,0.184
MAC000002,5/14/2013 23:00,0.184
MAC000002,5/14/2013 23:30,0.176
MAC000002,5/15/2013 0:00,0.185
MAC000002,5/15/2013 0:30,0.177
MAC000002,5/15/2013 1:00,0.175
MAC000002,5/15/2013 1:30,0.185
MAC000002,5/15/2013 2:00,0.092
MAC000002,5/15/2013 2:30,0.13
MAC000002,5/15/2013 3:00,0.074
MAC000002,5/15/2013 3:30,0.129
MAC000002,5/15/2013 4:00,0.074
MAC000002,5/15/2013 4:30,0.128
MAC000002,5/15/2013 5:00,0.082
MAC000002,5/15/2013 5:30,0.119
MAC000002,5/15/2013 6:00,0.092
MAC000002,5/15/2013 6:30,0.107
MAC000002,5/15/2013 7:00,0.1
MAC000002,5/15/2013 7:30,0.098
MAC000002,5/15/2013 8:00,0.121
MAC000002,5/15/2013 8:30,0.115
MAC000002,5/15/2013 9:00,0.448
MAC000002,5/15/2013 9:30,0.115
MAC000002,5/15/2013 10:00,0.168
MAC000002,5/15/2013 10:30,0.084
MAC000002,5/15/2013 11:00,0.216
MAC000002,5/15/2013 11:30,0.105
MAC000002,5/15/2013 12:00,0.172
MAC000002,5/15/2013 12:30,0.356
MAC000002,5/15/2013 13:00,0.105
MAC000002,5/15/2013 13:30,0.105
MAC000002,5/15/2013 14:00,0.091
MAC000002,5/15/2013 14:30,0.115
